Name;Street1;Street2;Street3;City;Province;Zip;User;UserSS;Last Shipment;Last Contact;Rolling 12 Months Sales;Rolling 12 Months Sales LY;Sales Last Month;Sales Last Month LY;Balance
PUBBLIKOINOS SRL;VIA NIRONE 8;;;MILANO;mi;20123;;;21/09/18;;€0,00;€0,00;€0,00;€0,00;€0,00
PUDEL SRL (NON USARE);VIA LEGNANO 26;;;MILANO;MI;20121;;;09/07/20;;€0,00;€0,00;€0,00;€0,00;€0,00
PUGLIA HOLIDAY S.R.L.;CORSO UMBERTO I 149;;;BRINDISI;BR;72100;;;19/06/19;;€0,00;€0,00;€0,00;€0,00;€0,00
Punto S. di Bormida Enrico;;;;;;;;;;13/10/21;€0,00;€0,00;€0,00;€0,00;€0,00
PURI, BRACCO, LENZI E ASSOCIATI;VIA XXIV MAGGIO 43;;;ROMA;RM;00187;;;16/01/19;;€0,00;€0,00;€0,00;€0,00;€0,00
Quadreria dell'800 Srl;Via dell'orso 9;;;Milano;MI;20121;;;03/07/20;;€0,00;€0,00;€0,00;€0,00;€0,00
QUADRIFOGLIO srl;VIA CASTELFIDARDO 7;;;MILANO;MI;20121;;;10/12/19;;€0,00;€0,00;€0,00;€0,00;€0,00
Quality Store di Luiz Nuccio;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
QUARANTA6 srl ;via vercelli;;;Milano;;;Fabio Gallo;Fabio Gallo;;30/11/22;€0,00;€0,00;€0,00;€0,00;€0,00
QUICK FILE S.R.L.;VIALE CAMPANIA, 33;;;MILANO;MI;20133;Fabio Gallo;Fabio Gallo;22/03/21;;€0,00;€0,00;€0,00;€0,00;€0,00
QUINTA CAPITAL PARTNERS S.R.L.;;;;;;;Fabio Gallo;Fabio Gallo;;26/10/22;€0,00;€0,00;€0,00;€0,00;€0,00
QUINTESSENTIALLY CONCIERGE S.R.L.;VIA DURINI 5;;;MILANO;MI;20122;;;27/12/19;22/01/20;€0,00;€0,00;€0,00;€0,00;€0,00
QUINTESSENZA SRL;VIA FERRARIO 29;;;CREMA;CR;26013;;;16/03/19;;€0,00;€0,00;€0,00;€0,00;€0,00
RADIO 105;VIA TURATI 9;;;MILANO;MI;20121;;;18/12/18;;€0,00;€0,00;€0,00;€0,00;€0,00
RAIMONDI STEFANO;VIA BRAMANTE 1;;;MILANO;MI;20154;;;21/05/18;;€0,00;€0,00;€0,00;€0,00;€0,00
Ratioform;Via Gioacchino Rossini, 4;;;TRIBIANO;mi;20067;;;;31/03/23;€0,00;€0,00;€0,00;€0,00;€0,00
RATTAZZI ILARIA;VIA BRERA 17;;;MILANO;MI;20121;;;06/03/19;;€0,00;€0,00;€0,00;€0,00;€0,00
RATTIX SRL;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
RAVEGNANI ROBERTO;VIA FATEBENESORELLE 18;;;MILANO;MI;20121;;;27/02/19;;€0,00;€0,00;€0,00;€0,00;€0,00
Raw Wine;via prova;;;milan;mi;20121;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
RAZMATAZ S.R.L.;VIA MONTESANO 17/19;;;CATANIA;CT;95131;;;24/10/19;;€0,00;€0,00;€0,00;€0,00;€0,00
REAL DIAMOND INVEST SRL; Piazza Castello, 1;;;MILANO;;20121;Fabio Gallo;Fabio Gallo;;;€0,00;€0,00;€0,00;€0,00;€0,00
REALE CLOTHING;14 WOODGATE;;;LEICESTER;LC;LE3 5GE;Fabio Gallo;Fabio Gallo;10/12/20;03/09/20;€0,00;€0,00;€0,00;€0,00;€0,00
ReArt SrL;;;;;;;Fabio Gallo;;;24/10/22;€0,00;€0,00;€0,00;€0,00;€0,00
REASOL S.R.L;;;;;;;Fabio Gallo;Fabio Gallo;;;€0,00;€0,00;€0,00;€0,00;€0,00
REDAZIONE IL BULLONE -  Fondazione Near Onlus;Via Voghera, 11;;;Milano;mi;20144;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
REDOMI;CORSO MAGENTA 22;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
RED ORANGE PRODUCTIONS;55 RUE VAN CAUWENBERGH;;;BRUSSELS;;1080;;;13/11/18;;€0,00;€0,00;€0,00;€0,00;€0,00
REEVO SPA;VIA DANTE 4;;;MILANO;MI;20121;Fabio Gallo;Fabio Gallo;25/06/20;21/04/21;€0,00;€0,00;€0,00;€0,00;€0,00
REGGIANI FRANCESCO;VIA ROSELLINI IPPOLITO 1;;;MILANO;MI;20124;;;21/07/18;;€0,00;€0,00;€0,00;€0,00;€0,00
REGGIANI FRANCESCO;VIA ROSELLINI IPPOLITO 1;;;MILANO;MI;20124;;;23/07/18;;€0,00;€0,00;€0,00;€0,00;€0,00
Regus Business Centers Italia Srl;Piazzale Biancamano 8;;;Milano;MI;20121;;;20/07/18;;€0,00;€0,00;€0,00;€0,00;€0,00
RELLI S.R.L.;PIAZZA MIRABELLO CARLO 2;;;MILANO;MI;20121;;;08/06/20;;€0,00;€0,00;€0,00;€0,00;€0,00
REL SOCIETA' SEMPLICE AGRICOLA;VIA SAVONAROLA 1;;;VOGHERA;PV;27058;;;08/01/19;;€0,00;€0,00;€0,00;€0,00;€0,00
REMMERS ITALIA S.R.L.;VIA JOSEF MAYR-NUSSER, 26;;;BOLZANO;BZ;39100;;;26/02/21;;€0,00;€0,00;€0,00;€0,00;€0,00
RENATA KNES;VIA PARINI 9;;;MILANO;MI;20121;;;05/02/20;;€0,00;€0,00;€0,00;€0,00;€0,00
REPUTATION INSTITUTE ITALY SOCIETA' A RESPONSABILITA' LIMITATA;VIA MANZONI 42;;;MILANO;MI;20121;;;13/10/20;12/10/20;€0,00;€0,00;€0,00;€0,00;€0,00
resinfeeling;s;;;Sant'Antimo;NA;3;;;;15/10/21;€0,00;€0,00;€0,00;€0,00;€0,00
resi papusse;c/o Regus via lepetit n8- . 10;;;milano;;20124;;;20/03/23;;€0,00;€0,00;€0,00;€0,00;€0,00
RES SOCIETA A RESPONSABILITA LIMITATA;VIA FRATELLI D'ITALIA, 5;;;BUSTO ARSIZIO;VA;21052;;;29/03/21;;€0,00;€0,00;€0,00;€0,00;€0,00
REVEL SYSTEMS S.R.L.;VIA MONTENAPOLEONE 8;;;MILANO;MI;20121;;;27/07/18;;€0,00;€0,00;€0,00;€0,00;€0,00
RIAD29 COSTRUZIONI DI ROSSANA ANNARITA DESTEFANI & C. S.A.S.;CORSO VENEZIA 61;;;MILANO;MI;20121;;;27/07/18;;€0,00;€0,00;€0,00;€0,00;€0,00
RICAMIFICIO PERSONALIZZATO;;;;;;;Fabio Gallo;Fabio Gallo;;10/10/22;€0,00;€0,00;€0,00;€0,00;€0,00
Ricamo Personalizzato di Daniela Ioan;Viale Brianza, 31;;;MILANO;MI;20127;;;;10/10/22;€0,00;€0,00;€0,00;€0,00;€0,00
RICAMO PERSONALIZZATO DI DANIELA IOAN;;;;;;;;;;10/10/22;€0,00;€0,00;€0,00;€0,00;€0,00
Riccardo Zara;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
RIGA FOODS S.R.L.;VIA CAMILLO BENSO DI CAVOUR 1;;;TORINO;TO;10123;;;03/07/19;;€0,00;€0,00;€0,00;€0,00;€0,00
"""RIMOND ENGINEERING, PROCUREMENT AND CONSTRUCTION MANAGEMENT S.R.L."", IN FORMA ABBREVIATA ""RIMOND S.R.L.""";VIA PORLEZZA 16;;;MILANO;MI;20123;;;27/12/19;;€0,00;€0,00;€0,00;€0,00;€0,00
RIMONDI ELENA;C.SO GARIBALDI 111;;;MILANO;MI;20100;;;19/12/19;;€0,00;€0,00;€0,00;€0,00;€0,00
RIPA RIPA LIMITED;1ST FLOOR HEALTHAID HOUSE;MARLBOROUGH HILL;;MIDDLESEX;;HA1 1UD;Fabio Gallo;Fabio Gallo;20/12/22;31/05/22;€0,00;€0,00;€0,00;€0,00;€0,00
RISAM;VIA PADOVA 221;;;MILANO;MI;20154;Fabio Gallo;Fabio Gallo;;03/08/21;€0,00;€0,00;€0,00;€0,00;€0,00
RISERVA D'ITALIA SOCIETA' A RESPONSABILITA' LIMITATA;LOCALITA' CORRADINI 27;;;FARIGLIANO;CN;12060;;;26/09/18;;€0,00;€0,00;€0,00;€0,00;€0,00
RIVA ENRICO;CORSO DI PORTA NUVA 34;;;MILANO;MI;20121;;;18/10/18;;€0,00;€0,00;€0,00;€0,00;€0,00
RIVERA S.R.L.;VIA DEI TULIPANI 2;;;MILANO;MI;20146;;;27/02/20;;€0,00;€0,00;€0,00;€0,00;€0,00
ROBERTA BIANCHI;Via Pietro Rondoni 11;;;Milano;MI;20146;;;21/12/20;09/12/20;€0,00;€0,00;€0,00;€0,00;€0,00
Roberta Consarino;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
Roberta Rossi;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
Roberto Bisello;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
roberto delaiti;;;;;;;;;;23/09/21;€0,00;€0,00;€0,00;€0,00;€0,00
roberto  scarpe;;;;;;;Fabio Gallo;Fabio Gallo;;05/04/23;€0,00;€0,00;€0,00;€0,00;€0,00
ROCCO FILIPPINI;CORSO DI PORTA NUOVA 34;;;MILANO;MI;20121;;;30/01/20;;€0,00;€0,00;€0,00;€0,00;€0,00
ROCCO TOFFALETTI;VIA SOLFERINO 24;;;Milano;VR;20121;;;20/03/19;;€0,00;€0,00;€0,00;€0,00;€0,00
ROCKET NUTRITION ;;;;;;;;;;11/01/22;€0,00;€0,00;€0,00;€0,00;€0,00
roka sara kati;VIA SANDRO SANDRI 1;;;MILANO;mi;20121;;;08/10/18;;€0,00;€0,00;€0,00;€0,00;€0,00
Rolex Italia Spa;Via A. Manzoni 5/a;;;Milano;MI;20121;;;;20/05/22;€0,00;€0,00;€0,00;€0,00;€0,00
ROMICITAS S.A.S. DI FEDERICA PESENTI & C.;VIA SANT'ANTONIO 20;;;CASSANO D'ADDA;MI;20062;;;21/05/19;;€0,00;€0,00;€0,00;€0,00;€0,00
ROMIG GRETCHEN;CORSO DI PORTA NUOVA 38;;;MILANO;MI;20131;;;26/11/18;;€0,00;€0,00;€0,00;€0,00;€0,00
rosanna di mauro;v. della moscova ,40;;;milano;mi;20121;;;01/12/20;;€0,00;€0,00;€0,00;€0,00;€0,00
ROSARIA MILONE;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
Rosario Censabella;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
ROSETO S.R.L.;CORSO GIUSEPPE GARIBALDI, 95;;;MILANO;MI;20121;Fabio Gallo;Fabio Gallo;;08/06/21;€0,00;€0,00;€0,00;€0,00;€0,00
ROSSI GIACOMO;VIA MACEDONIO MELLONI 70;;;MILANO;MI;20129;;;09/01/20;;€0,00;€0,00;€0,00;€0,00;€0,00
Rossi & Grassi Salumieri;Via Carducci 12;;;Milano;MI;20123;;;27/12/19;10/12/19;€0,00;€0,00;€0,00;€0,00;€0,00
ROSSI LORENZO;VIA ANDREA APPIANI, 22;;;MILANO;MI;20121;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
ROSSI LORENZO;CORSO DI PORTA NUOVA 52;;;MILANO;MI;20121;;;15/06/18;;€0,00;€0,00;€0,00;€0,00;€0,00
ROSSOEVOLUTION S.R.L.;VIA VITTOR PISANI 15;;;MILANO;MI;20124;;;28/12/20;;€0,00;€0,00;€0,00;€0,00;€0,00
RR BY ROBERT RABENSTEINER S.R.L.;VIA MILAZZO 6;;;MILANO;MI;20121;;;17/01/20;20/11/19;€0,00;€0,00;€0,00;€0,00;€0,00
"""RSG GROUP ITALIA S.R.L."", IN LINGUA TEDESCA ""RSG GROUP ITALIA G.M.B.H.""";PIAZZA DELLA MOSTRA, 2;;;BOLZANO;BZ;39100;Fabio Gallo;Fabio Gallo;29/05/20;21/04/21;€0,00;€0,00;€0,00;€0,00;€0,00
RUBELLI S.P.A.;SESTIERE SAN MARCO 3395;;;VENEZIA;VE;30124;;;16/11/18;;€0,00;€0,00;€0,00;€0,00;€0,00
Rurfim S.R.L.;;;;;;;Fabio Gallo;Fabio Gallo;;12/10/22;€0,00;€0,00;€0,00;€0,00;€0,00
S24 S.P.A.;VIALE BIANCA MARIA 23;;;MILANO;MI;20122;;;30/04/19;11/09/19;€0,00;€0,00;€0,00;€0,00;€0,00
SABATINI IMMOBILI S.R.L.;VIA FILZI FABIO 15;;;MILANO;MI;20124;;;20/12/18;;€0,00;€0,00;€0,00;€0,00;€0,00
sabina charrier;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
Sabrina Paola Cruces;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SACCHETTI ALBERTO;VIA GHERARDINI 8;;;MILANO;;20121;;;14/12/20;;€0,00;€0,00;€0,00;€0,00;€0,00
SAGITTARIO SPA;C.SO DI PORTA NUOVA 15;;;MILANO;MI;20121;;;28/03/19;;€0,00;€0,00;€0,00;€0,00;€0,00
Saia Filippo;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SAIMA SPA;VIA TURATI 3;;;MILANO;MI;20121;;;19/12/18;;€0,00;€0,00;€0,00;€0,00;€0,00
SAIMA S.P.A.;VIA TURATI FILIPPO 3;;;MILANO;MI;20121;;;04/04/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SALIMATU' DI CROSAZZO GIULIA;VIA PAPI LAZZARO 3;;;MILANO;MI;20135;;;18/04/18;02/10/18;€0,00;€0,00;€0,00;€0,00;€0,00
Salvatore Danilo Pompedda;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
sama ricambi;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SAMIH KHADER;VIA COLA MONTANO 6;;;MILANO;MI;20159;;;14/11/18;;€0,00;€0,00;€0,00;€0,00;€0,00
SAMMARONE DAVIDE ANDREA;VIA LA MALFA 9;;;MILANO;MI;20128;;;13/05/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SAM- SAMPLINGMOODS;Via Mecenate 84;;;Milano;MI;20138;;;05/02/19;;€0,00;€0,00;€0,00;€0,00;€0,00
Samuele Protopapa;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SANCELSO VACANZE;VIA PINAMONTE DA VIMERCATE 6;;;MILANO;MI;20121;;;14/05/18;04/05/21;€0,00;€0,00;€0,00;€0,00;€0,00
SANCTA TATTOO E PIERCING STUDIO DI ILARIA ARTIACO;VIALE MISURATA 17;;;MILANO;MI;20146;;;23/10/19;;€0,00;€0,00;€0,00;€0,00;€0,00
Sandra Rizzuto;Via Castaldi 39;;;Milano;MI;20124;;;27/04/18;;€0,00;€0,00;€0,00;€0,00;€0,00
SAN GIORGIO S.R.L.;VIA CONSOLATA 5;;;CEVA;CN;12073;;;09/02/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SANGUINETTI PAOLA;VIA G.DE GRASSI 6;;;MILANO;MI;20123;;;30/03/23;;€0,00;€0,00;€0,00;€0,00;€0,00
SANITARIANET.IT S.A.S. DI MASIC MARA & C.;VIA FILIPPO ANTONIO GUALTERIO 116;;;ROMA;RM;00139;;;15/10/19;19/11/19;€0,00;€0,00;€0,00;€0,00;€0,00
SAN MARCO INTERNATIONAL ERRATO;VIA DELLA MOSCOVA 0044;;;MILANO;MI;20121;;;13/11/20;23/02/18;€0,00;€0,00;€0,00;€0,00;€0,00
SAN MARCO INTERNATIONAL S.R.L.;VIA DELLA MOSCOVA 0044;;;MILANO;MI;20121;;;18/01/21;15/06/21;€0,00;€0,00;€0,00;€0,00;€0,00
SAN MAURILIO FINE ART SRL;VIA MARONCELLI PIETRO 14;;;MILANO;MI;20154;;;13/11/18;;€0,00;€0,00;€0,00;€0,00;€0,00
Santonocito Antonio;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
Sara Frigerio;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
Sarah Challis;;;;;;;;;;12/10/21;€0,00;€0,00;€0,00;€0,00;€0,00
Saravo Aniello;Via Fiori Chiari,8;;;Milano;MI;20121;;;28/05/20;27/05/20;€0,00;€0,00;€0,00;€0,00;€0,00
SARI'  SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;CONTRADA PEZZAPIANA 4;;;BENEVENTO;BN;82100;;;27/01/20;27/01/20;€0,00;€0,00;€0,00;€0,00;€0,00
SA TECTONA;;;;;;;Fabio Gallo;Fabio Gallo;;12/11/22;€0,00;€0,00;€0,00;€0,00;€0,00
SATU' S.R.L.;VIA GARIBALDI 57;;;PIACENZA;PC;29121;;;29/10/21;28/02/22;€0,00;€0,00;€0,00;€0,00;€0,00
Saverio MAGNO;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
Saviana Fragassi;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
Sawaya & Moroni spa;;;;;;;Fabio Gallo;Fabio Gallo;;12/11/22;€0,00;€0,00;€0,00;€0,00;€0,00
Schibsted Italy Business S.r.l.;Via Benigno Crespi 17;;;Milano;MI;20159;;;31/07/20;16/03/22;€0,00;€0,00;€0,00;€0,00;€0,00
SCHIERANI LAURA;VIA SOLFERINO 56;;;MILANO;MI;20121;;;16/10/20;;€0,00;€0,00;€0,00;€0,00;€0,00
S.COHEN & C.DI SOLLY COHEN SAS;PIAZZA SANT ERASMO 3;;;MILANO;MI;20121;;;21/06/18;;€0,00;€0,00;€0,00;€0,00;€0,00
SCUDERIA CLUB ITALIA;C.SO UMBERTO 1;;;TORINO;TO;10121;;;27/03/18;;€0,00;€0,00;€0,00;€0,00;€0,00
SECOLO XXI limited;3/5 harbour yard, Chelsea harbour;;;London;;sw10 0xd;;;21/06/18;06/09/19;€0,00;€0,00;€0,00;€0,00;€0,00
SELECTA  S.P.A.;VIALE DELLA RESISTENZA 47;;;SAN MARTINO IN RIO;RE;42018;;;19/09/18;;€0,00;€0,00;€0,00;€0,00;€0,00
Sell Up srl;via xxx;;;xxx;xxx;xxxxxx;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SENATO 22  S.r.l.;Via M.F. Quintiliano n. 18;;;Milano;MI;20138;;;08/01/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SENSO SRL (VECCHIO NON USARE PIù);VIA DELLA POSTA 8;;;MILANO;MI;20124;Fabio Gallo;Fabio Gallo;04/01/21;03/04/23;€0,00;€0,00;€0,00;€0,00;€0,00
SENTO CHIARO S.R.L.;VIA LEGNANO 28;;;MILANO;MI;20121;;;06/03/20;10/03/20;€0,00;€0,00;€0,00;€0,00;€0,00
SENTO CHIARO S.R.L. (NON USARE);VIA LEGNANO 28;;;MILANO;MI;20121;;;17/12/19;10/03/20;€0,00;€0,00;€0,00;€0,00;€0,00
SEPA S.R.L. - SEMPLIFICATA;VIA BERTARINI 15/B;;;CARUGATE;MI;20061;;;31/10/18;11/06/20;€0,00;€0,00;€0,00;€0,00;€0,00
SERGIO BONELLI EDITORE S.P.A.;VIA MICHELANGELO BUONARROTI, 0038;;;MILANO;MI;20145;Fabio Gallo;Fabio Gallo;;;€0,00;€0,00;€0,00;€0,00;€0,00
SERGIO FIORENZANO;VIA MOSCOVA 42;;;MILANO;MI;20121;;;14/09/22;19/04/18;€0,00;€0,00;€0,00;€0,00;€0,00
Sergio Pes;Via Balai 60;;;Porto Torres;ss;07046;;;24/06/20;;€0,00;€0,00;€0,00;€0,00;€0,00
SERGIO TEST;VIA DELLA MOSCOVA 13;;;MILANO;MI;20141;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SERRA PATRIZIA;VIA SOLFERINO 56;;;MILANO;MI;20121;;;18/12/18;;€0,00;€0,00;€0,00;€0,00;€0,00
SERTECA INSTALLA S.R.L.;VIA VITTORIO EMANUELE III 371;;;BELPASSO;CT;95032;;;20/11/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SERVENTI GIOVANNI SRL;VIA M. GINOCCHIO (2A TRAVERSA) 14;;;MEZZANEGO;GE;16046;;;30/10/18;;€0,00;€0,00;€0,00;€0,00;€0,00
servitia communication srls;;;;;;;;;;07/10/21;€0,00;€0,00;€0,00;€0,00;€0,00
SEVEN ALL AROUND;VIA FONTANA 6;;;MILANO;;20122;;;19/02/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SEVENDATA S.P.A.;CORSO DI PORTA ROMANA 6;;;MILANO;MI;20122;;;11/04/18;;€0,00;€0,00;€0,00;€0,00;€0,00
SFEERA S.R.L.;BASTIONI DI PORTA NUOVA 21;;;MILANO;MI;20121;;;09/01/20;;€0,00;€0,00;€0,00;€0,00;€0,00
Sfera Milano Srl;Via Varese 12;;;Milano;MI;20121;;;23/05/18;16/03/17;€0,00;€0,00;€0,00;€0,00;€0,00
SFORZESCA S.R.L.;VIA COMO 15;;;BARLASSINA;MB;20825;;;11/09/20;;€0,00;€0,00;€0,00;€0,00;€0,00
S.G. CONSULTING ITALIA S.R.L.;VIA APPIA NUOVA 61;;;MARINO;RM;00040;;;26/08/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SHAHRIAR & CO. SRL;PIAZZA LIMA,3;;;MILANO;MI;20124;;;06/02/19;01/02/19;€0,00;€0,00;€0,00;€0,00;€0,00
SHIBATAYA ITALY S.R.L.;VIA MONTENAPOLEONE 29;;;MILANO;MI;20121;;;17/07/19;;€0,00;€0,00;€0,00;€0,00;€0,00
shoes roberto;s;;;milano;mi;20121;;;;05/04/23;€0,00;€0,00;€0,00;€0,00;€0,00
showerdog;;;;;;;;;;23/09/21;€0,00;€0,00;€0,00;€0,00;€0,00
Sicilia Pack srl;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SICILY LIQUORI S.R.L.;VIA F. MORVILLO 11;;;CASTELVETRANO;TP;91022;;;12/02/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SIGMA EXPERIENCE S.R.L.;VIA SAN MARTINO 11/B;;;MILANO;MI;20122;;;06/09/18;;€0,00;€0,00;€0,00;€0,00;€0,00
Signorvino VIA PATTARI;Via Pattari, 2,;;;MILANO;MI;20122;Fabio Gallo;Fabio Gallo;20/12/22;02/11/22;€0,00;€0,00;€0,00;€0,00;€0,00
SILVIA FANTICELLI;VIA BUOZZI 35;;;FOIANO DELLA CHIANA;AR;52045;;;28/08/18;;€0,00;€0,00;€0,00;€0,00;€0,00
Silvia Oriente;;;;;;;;;;04/10/21;€0,00;€0,00;€0,00;€0,00;€0,00
Silvia Romana;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SILVIA SLITTI LUXURY EVENTS SRLS;VIA PASTRENGO 61;;;MONSUMMANO TERME;PT;51015;;;28/08/19;;€0,00;€0,00;€0,00;€0,00;€0,00
Silvia Vala;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
Silvio terzo;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
Simona Cesulli;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SIMONARI ALESSANDRO MARIA;VIA VARESE 20;;;MILANO;MI;20121;;;10/08/18;;€0,00;€0,00;€0,00;€0,00;€0,00
SIMONE ANDREA;PIAZZALE PRINCIPESSA CLOTILDE 6;;;MILANO;MI;20121;;;20/02/18;;€0,00;€0,00;€0,00;€0,00;€0,00
Simone Giorgi;Via Jean Sibelius 20;;;Milano;MI;20126;;;11/07/18;;€0,00;€0,00;€0,00;€0,00;€0,00
simone maisto;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SIMONE MAROTTA;;;;;;;;;;13/10/21;€0,00;€0,00;€0,00;€0,00;€0,00
SIMONE RAPPRESENTANZE;VIA BARLETTA 233;;;TRANI;BT;76125;;;19/07/19;;€0,00;€0,00;€0,00;€0,00;€0,00
simone sassi;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
simonetta Lagorio;CORSO MONFORTE 36;;;MILANO;MI;20122;;;06/12/21;13/12/21;€0,00;€0,00;€0,00;€0,00;€0,00
SIMPLENARD;;;;;;;Fabio Gallo;Fabio Gallo;;;€0,00;€0,00;€0,00;€0,00;€0,00
SIMPLEX DESIGN STUDIO SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;VIA RICCIOTTI GARIBALDI 19;;;MONTEROTONDO;RM;00015;;;04/12/18;;€0,00;€0,00;€0,00;€0,00;€0,00
SINA PRODUCTION SARL;23, RUE LOUIS POUEY;;;PUTEAUX;;92800;;;06/03/19;;€0,00;€0,00;€0,00;€0,00;€0,00
Sinergetica Srl;Via Fatebenefratelli 4;;;Milano;Mi;20121;;;15/01/20;;€0,00;€0,00;€0,00;€0,00;€0,00
SINERGIE ITALIANE SRL;VIA TURATI 6;;;MILANO;MI;20121;;;27/09/18;;€0,00;€0,00;€0,00;€0,00;€0,00
Siniscalchi Paolo;Via Podgora 13;;;Milano;MI;20122;;;13/06/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SISTEMA ESPANSIONE SRL;Via Flero 46 – Torre Sud;;;Brescia;BS;25125;;;11/09/18;11/09/18;€0,00;€0,00;€0,00;€0,00;€0,00
Sistema Italia 93 srl;Viale Lunigiana 35/37;;;MILANO;MI;20125;;;27/03/23;;€0,00;€0,00;€0,00;€0,00;€0,00
Sistema Italia 93 srl;Via della Moscova 13;;;Milano;mi;20121;;;24/03/23;06/04/23;€0,00;€0,00;€0,00;€0,00;€0,00
Sistema Italia 93 S.r.l.;Via Della Moscova 13;;;Milano;MI;20121;;;;06/04/23;€0,00;€0,00;€0,00;€0,00;€0,00
Sistema Italia 93 S.r.l.;VIA DELLA SPIGA, 52;;;Milano;MI;20121;;;;06/04/23;€0,00;€0,00;€0,00;€0,00;€0,00
Sistema Italia 93 S.r.l.;VIA CIOVASSINO, 3/A;;;Milano;MI;20121;;;;06/04/23;€0,00;€0,00;€0,00;€0,00;€0,00
SISTEMA ITALIA 93 SRL;VIALE LUNIGIANA 35/37;;;MILANO;MI;20125;;;06/02/23;06/04/23;€0,00;€0,00;€0,00;€0,00;€0,00
SI.STE.MA. SALARIS DI STEFANO SALARIS & C. S.A.S.;VIA SAN SISTO, 5;;;MILANO;MI;20123;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SISTERHOOD S.R.L.;PIAZZA CAVOUR 3;;;MILANO;MI;20121;;;18/07/18;;€0,00;€0,00;€0,00;€0,00;€0,00
SIWEL COMPANY S.R.L.;VIA LOVANIO 10;;;MILANO;MI;20121;;;09/05/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SJSYSTEM SRL;CORSO VENEZIA 2/A;;;MILANO;MI;20121;;;24/09/18;24/09/18;€0,00;€0,00;€0,00;€0,00;€0,00
SKORPION TRAVEL S.P.A.;VIA PORTA NUOVA 8;;;MILANO;MI;20121;;;29/11/19;;€0,00;€0,00;€0,00;€0,00;€0,00
SLV CONSULTING S.R.L.;CORSO RE UMBERTO 8;;;TORINO;TO;10121;;;05/10/20;12/01/21;€0,00;€0,00;€0,00;€0,00;€0,00
Smartech Campania;;;;;;;;;;;€0,00;€0,00;€0,00;€0,00;€0,00
SOC. G. PREATTONI DI PREATTONI LORENZO E C. SAS;VIA DELLA SPIGA 0052;;;MILANO;MI;20121;;;13/11/20;;€0,00;€0,00;€0,00;€0,00;€0,00
SOCIETA' AGRICOLA ASTI - SOCIETA' SEMPLICE;CORSO DI PORTA ROMANA 63;;;MILANO;MI;20122;;;30/08/19;30/08/19;€0,00;€0,00;€0,00;€0,00;€0,00
SOCIETA' AGRICOLA BANDI ADRIANO ED ALBERTO;CASCINA LA GUASTA LA GUASTA;;;ZERBOLO';PV;27020;;;06/06/18;;€0,00;€0,00;€0,00;€0,00;€0,00
